platform,horizon_label,horizon_hours,freshness_filter,price_bucket_5c_floor,price_bucket_5c_mid,price_bucket_5c_label,market_count,wins,empirical_win_rate,avg_implied_probability,calibration_gap,empirical_win_rate_ci_low,empirical_win_rate_ci_high
polymarket,7d,168.0,all,30,32.5,30-35,1678,533,0.3176400476758045,0.322302067711276,-0.0046620200354715036,0.2958022840557793,0.34031089093049754
polymarket,7d,168.0,all,35,37.5,35-40,1676,599,0.3573985680190931,0.3722327721839496,-0.014834204164856535,0.33480475957350403,0.380644601842477
polymarket,7d,168.0,all,40,42.5,40-45,2096,887,0.4231870229007634,0.4217143942765366,0.0014726286242267572,0.4021947965069523,0.44446030357297744
polymarket,7d,168.0,all,45,47.5,45-50,1827,820,0.4488232074438971,0.4713778965947679,-0.022554689150870832,0.42614718553462344,0.47171399480997883
polymarket,7d,168.0,all,50,52.5,50-55,1903,913,0.4797687861271676,0.5195554539020805,-0.039786667774912854,0.4573855141390543,0.5022335753542733
polymarket,7d,168.0,all,55,57.5,55-60,1453,796,0.5478320715760495,0.5709676980655002,-0.023135626489450667,0.5221478277393278,0.5732640550624811
polymarket,7d,168.0,all,60,62.5,60-65,1287,787,0.6114996114996115,0.620640312885512,-0.009140701385900507,0.5845760147120617,0.6377595530291701
polymarket,7d,168.0,all,65,67.5,65-70,1030,673,0.6533980582524271,0.6710566390153119,-0.017658580762884735,0.6238134060413313,0.6818427022058121
polymarket,7d,168.0,all,70,72.5,70-75,798,568,0.7117794486215538,0.7215587828246619,-0.009779334203108059,0.6793977243902101,0.7421319143813379
polymarket,7d,168.0,all,75,77.5,75-80,795,585,0.7358490566037735,0.7698407831153947,-0.03399172651162119,0.7041202644574276,0.7653094697977738
polymarket,7d,168.0,all,80,82.5,80-85,749,578,0.7716955941255007,0.8207678995360423,-0.04907230541054164,0.7402935053240722,0.8003248664555958
polymarket,7d,168.0,all,85,87.5,85-90,611,500,0.8183306055646481,0.8723551578363953,-0.054024552271747184,0.7857992813732738,0.8468839983527564
polymarket,7d,168.0,all,90,92.5,90-95,754,629,0.8342175066312998,0.9222221736051788,-0.08800466697387899,0.8059917360253176,0.8590548911326531
polymarket,7d,168.0,all,95,97.5,95-100,6994,6878,0.983414355161567,0.9942352350198252,-0.010820879858258192,0.9801449077522728,0.9861530433188117
polymarket,7d,168.0,<=1h,0,2.5,0-5,3537,42,0.011874469889737066,0.011635984934128868,0.00023848495560819735,0.008797040287679034,0.01601107312806936
polymarket,7d,168.0,<=1h,5,7.5,5-10,730,45,0.06164383561643835,0.0695857171252723,-0.007941881508833945,0.04638656259346233,0.08149062507210472
polymarket,7d,168.0,<=1h,10,12.5,10-15,644,77,0.11956521739130435,0.12125367406174757,-0.0016884566704432197,0.09673488110763531,0.14690739194182617
polymarket,7d,168.0,<=1h,15,17.5,15-20,551,93,0.16878402903811252,0.1712640796806821,-0.0024800506425695923,0.1398260984624267,0.20232849124389676
polymarket,7d,168.0,<=1h,20,22.5,20-25,519,104,0.2003853564547206,0.22197751293970971,-0.021592156484989106,0.1682043703830774,0.2369692041756417
polymarket,7d,168.0,<=1h,25,27.5,25-30,726,183,0.25206611570247933,0.27189256463987294,-0.019826448937393604,0.22184266777949732,0.28489961712177436
polymarket,7d,168.0,<=1h,30,32.5,30-35,756,237,0.3134920634920635,0.3226137050631992,-0.009121641571135708,0.28143546234425343,0.3474345547751041
polymarket,7d,168.0,<=1h,35,37.5,35-40,960,338,0.35208333333333336,0.373102923871867,-0.02101959053853364,0.32251377592285146,0.3828319987355572
polymarket,7d,168.0,<=1h,40,42.5,40-45,1253,539,0.4301675977653631,0.4222892099518733,0.007878387813489818,0.40300810568986317,0.4577539823886981
polymarket,7d,168.0,<=1h,45,47.5,45-50,1141,538,0.4715162138475022,0.47103271856513984,0.00048349528236235617,0.4426950158537021,0.5005285707105877
polymarket,7d,168.0,<=1h,50,52.5,50-55,1096,547,0.4990875912408759,0.5204678651037278,-0.02138027386285185,0.46954058772923507,0.5286409685966942
polymarket,7d,168.0,<=1h,55,57.5,55-60,891,482,0.5409652076318743,0.5704896816122593,-0.029524473980385046,0.508138321596521,0.5734403622733393
polymarket,7d,168.0,<=1h,60,62.5,60-65,700,415,0.5928571428571429,0.6200497802968545,-0.027192637439711675,0.5560500942455023,0.6286505543095134
polymarket,7d,168.0,<=1h,65,67.5,65-70,547,365,0.6672760511882998,0.6709096648720267,-0.003633613683726944,0.626742824639319,0.7054760927409225
polymarket,7d,168.0,<=1h,70,72.5,70-75,365,270,0.7397260273972602,0.7202968779563124,0.019429149440947868,0.6923793582135161,0.7820790542865922
polymarket,7d,168.0,<=1h,75,77.5,75-80,323,238,0.7368421052631579,0.7708669972730555,-0.03402489200989767,0.6862371940957055,0.7818794715918935
polymarket,7d,168.0,<=1h,80,82.5,80-85,280,221,0.7892857142857143,0.8218889067519326,-0.032603192466218345,0.7377650592537217,0.8329758046647455
polymarket,7d,168.0,<=1h,85,87.5,85-90,228,186,0.8157894736842105,0.8727420889260595,-0.056952615241849025,0.7603825635881625,0.860731162335054
polymarket,7d,168.0,<=1h,90,92.5,90-95,214,200,0.9345794392523364,0.9237099766604264,0.010869462591910017,0.8931971778077876,0.9606342299674031
polymarket,7d,168.0,<=1h,95,97.5,95-100,485,469,0.9670103092783505,0.9810807830811812,-0.014070473802830663,0.9470870080521622,0.9795935363204936
polymarket,7d,168.0,<=6h,0,2.5,0-5,7110,88,0.012376933895921238,0.011476369010043543,0.0009005648858776954,0.010057551401619116,0.01522296651151519
polymarket,7d,168.0,<=6h,5,7.5,5-10,1462,100,0.06839945280437756,0.06942633974041154,-0.0010268869360339772,0.056558446274387955,0.08250269102721407
polymarket,7d,168.0,<=6h,10,12.5,10-15,1130,128,0.11327433628318584,0.12036727056600662,-0.007092934282820776,0.09609052105773935,0.13307870328541407
polymarket,7d,168.0,<=6h,15,17.5,15-20,985,158,0.16040609137055836,0.17114997041919505,-0.01074387904863669,0.13881360973271442,0.18463718359960493
polymarket,7d,168.0,<=6h,20,22.5,20-25,938,177,0.1886993603411514,0.22105085622564424,-0.03235149588449285,0.1649481834959598,0.21499001417974284
polymarket,7d,168.0,<=6h,25,27.5,25-30,1184,304,0.25675675675675674,0.2708681211175383,-0.014111364360781531,0.23268802403104535,0.28239883603514515
polymarket,7d,168.0,<=6h,30,32.5,30-35,1136,364,0.3204225352112676,0.3225315834809895,-0.002109048269721858,0.2939306405888223,0.3481248871266078
polymarket,7d,168.0,<=6h,35,37.5,35-40,1295,454,0.35057915057915057,0.372667992545846,-0.022088841966695416,0.325067524443805,0.37697466453443523
polymarket,7d,168.0,<=6h,40,42.5,40-45,1635,699,0.42752293577981654,0.4218687420272546,0.005654193752561931,0.4037399752140056,0.45164568255792314
polymarket,7d,168.0,<=6h,45,47.5,45-50,1451,678,0.4672639558924879,0.471000288236908,-0.003736332344420057,0.441712177696726,0.4929886172214287
polymarket,7d,168.0,<=6h,50,52.5,50-55,1426,706,0.4950911640953717,0.5204400487834591,-0.02534888468808738,0.4691887546950157,0.5210199509406295
polymarket,7d,168.0,<=6h,55,57.5,55-60,1129,606,0.5367581930912312,0.5708214068746492,-0.034063213783418034,0.5075954085085571,0.565671674903634
polymarket,7d,168.0,<=6h,60,62.5,60-65,967,586,0.6059979317476732,0.6206404158559942,-0.014642484108320919,0.5748382685968623,0.636318731680011
polymarket,7d,168.0,<=6h,65,67.5,65-70,776,507,0.6533505154639175,0.6710763183425367,-0.017725802878619135,0.619184642167174,0.6860055400441879
polymarket,7d,168.0,<=6h,70,72.5,70-75,555,405,0.7297297297297297,0.7213527089224345,0.008377020807295188,0.6912959818167516,0.7650050523224391
polymarket,7d,168.0,<=6h,75,77.5,75-80,529,389,0.7353497164461248,0.7705096901794293,-0.035159973733304484,0.6961568984100888,0.7711489575891426
polymarket,7d,168.0,<=6h,80,82.5,80-85,459,371,0.8082788671023965,0.8215266829798257,-0.013247815877429181,0.7697652492680164,0.8416750361341602
polymarket,7d,168.0,<=6h,85,87.5,85-90,388,326,0.8402061855670103,0.8727940370233,-0.03258785145628973,0.8004372869092344,0.873304347465472
polymarket,7d,168.0,<=6h,90,92.5,90-95,405,368,0.908641975308642,0.921853736907794,-0.01321176159915205,0.8766109935783137,0.9329935085075798
polymarket,7d,168.0,<=6h,95,97.5,95-100,900,869,0.9655555555555555,0.981525988675655,-0.015970433120099492,0.9515239154177835,0.9756296920284768
polymarket,7d,168.0,<=24h,0,2.5,0-5,10306,121,0.01174073355326994,0.011113863127787546,0.000626870425482394,0.009835441241051495,0.014009891164443466
polymarket,7d,168.0,<=24h,5,7.5,5-10,1982,138,0.06962663975782038,0.06934147526841707,0.00028516448940331396,0.05923389585254452,0.08168449361013971
polymarket,7d,168.0,<=24h,10,12.5,10-15,1471,163,0.11080897348742352,0.12048956764303491,-0.009680594155611386,0.09577046137752156,0.12787497959729227
polymarket,7d,168.0,<=24h,15,17.5,15-20,1291,197,0.15259488768396592,0.17113826017930278,-0.018543372495336857,0.13401169565287352,0.17323947700021392
polymarket,7d,168.0,<=24h,20,22.5,20-25,1248,240,0.19230769230769232,0.2205099803691217,-0.02820228806142938,0.171399056230668,0.2151047953748386
polymarket,7d,168.0,<=24h,25,27.5,25-30,1542,407,0.26394293125810636,0.2709081643280873,-0.006965233069980925,0.2425489854443001,0.2865101367840059
polymarket,7d,168.0,<=24h,30,32.5,30-35,1378,452,0.32801161103047893,0.3224463060103651,0.00556530502011382,0.30373072986547955,0.35324876763987845
polymarket,7d,168.0,<=24h,35,37.5,35-40,1487,525,0.3530598520511096,0.3724280321112133,-0.019368180060103657,0.3291752120332383,0.37770176269030054
polymarket,7d,168.0,<=24h,40,42.5,40-45,1874,799,0.4263607257203842,0.42169559397995393,0.004665131740430262,0.4041424812158098,0.44888026575070733
polymarket,7d,168.0,<=24h,45,47.5,45-50,1636,748,0.4572127139364303,0.4711652142939361,-0.013952500357505782,0.43320097122438794,0.48142492922843627
polymarket,7d,168.0,<=24h,50,52.5,50-55,1626,799,0.491389913899139,0.5202590000023944,-0.028869086103255448,0.4671391267899337,0.5156812896235385
polymarket,7d,168.0,<=24h,55,57.5,55-60,1292,707,0.5472136222910217,0.5708696817599102,-0.02365605946888849,0.5199710500174769,0.5741762593450254
polymarket,7d,168.0,<=24h,60,62.5,60-65,1131,692,0.6118479221927497,0.6206642511065702,-0.008816328913820448,0.583112981188705,0.6398256209915463
polymarket,7d,168.0,<=24h,65,67.5,65-70,903,588,0.6511627906976745,0.6711644012482252,-0.02000161055055072,0.6194954804321082,0.6815493767954386
polymarket,7d,168.0,<=24h,70,72.5,70-75,677,487,0.7193500738552437,0.7216377506458561,-0.0022876767906123696,0.684338799329138,0.7518860141957701
polymarket,7d,168.0,<=24h,75,77.5,75-80,651,476,0.7311827956989247,0.7703158288638298,-0.03913303316490502,0.6958424883632827,0.7638106552366354
polymarket,7d,168.0,<=24h,80,82.5,80-85,584,466,0.797945205479452,0.8212394609236617,-0.02329425544420971,0.7634798710393619,0.8285163401848862
polymarket,7d,168.0,<=24h,85,87.5,85-90,487,411,0.8439425051334702,0.8727263495784595,-0.02878384444498927,0.8090321203208971,0.8734691183679183
polymarket,7d,168.0,<=24h,90,92.5,90-95,547,484,0.8848263254113345,0.9221403754928916,-0.03731405008155708,0.8553485010614905,0.9089365493050758
polymarket,7d,168.0,<=24h,95,97.5,95-100,1361,1297,0.9529757531227039,0.9827248784130163,-0.029749125290312373,0.9403976719489012,0.9630038656361196
polymarket,3d,72.0,all,0,2.5,0-5,44405,281,0.006328116203130278,0.006823946897065582,-0.0004958306939353042,0.005632055441217847,0.007109587430187291
polymarket,3d,72.0,all,5,7.5,5-10,5169,366,0.07080673244341265,0.06894235110274907,0.001864381340663579,0.06412813442887152,0.07812280942372973
polymarket,3d,72.0,all,10,12.5,10-15,3643,368,0.10101564644523744,0.12017491665396497,-0.019159270208727527,0.09164625564182245,0.11122562121732056
polymarket,3d,72.0,all,15,17.5,15-20,3225,542,0.16806201550387598,0.17067247168070895,-0.002610456176832976,0.15555318196073892,0.18136071310305113
polymarket,3d,72.0,all,20,22.5,20-25,3247,684,0.210655990144749,0.22016760299245827,-0.009511612847709267,0.19697599809274935,0.22501983215625454
polymarket,3d,72.0,all,25,27.5,25-30,3560,913,0.2564606741573034,0.27065537195237976,-0.014194697795076372,0.24238375977806098,0.27106262908501316
polymarket,3d,72.0,all,30,32.5,30-35,2437,739,0.30324169060320066,0.3219932404926484,-0.018751549889447716,0.2853130625788631,0.32178966788918545
polymarket,3d,72.0,all,35,37.5,35-40,1902,718,0.3774973711882229,0.3715001768920092,0.005997194296213704,0.355978822826744,0.3995097760158881
polymarket,3d,72.0,all,40,42.5,40-45,2070,846,0.40869565217391307,0.42175257679719685,-0.013056924623283783,0.38770614740846493,0.43002342268020527
polymarket,3d,72.0,all,45,47.5,45-50,2190,1016,0.4639269406392694,0.4719194262764194,-0.007992485637149993,0.44312156043741635,0.48485865472488165
polymarket,3d,72.0,all,50,52.5,50-55,2442,1146,0.4692874692874693,0.5187730694681482,-0.04948560018067888,0.4495572540583683,0.48911416276600805
polymarket,3d,72.0,all,55,57.5,55-60,1606,871,0.5423412204234122,0.5711286025894531,-0.02878738216604093,0.5179027096335225,0.5665776516641354
polymarket,3d,72.0,all,60,62.5,60-65,1353,808,0.5971914264597191,0.6215796851535221,-0.02438825869380301,0.57081737611944,0.6230151242991793
polymarket,3d,72.0,all,65,67.5,65-70,1201,761,0.6336386344712739,0.6717664018589871,-0.038127767387713174,0.6060030661977646,0.6604219974786555
polymarket,3d,72.0,all,70,72.5,70-75,1157,800,0.6914433880726015,0.7213589609846742,-0.029915572912072697,0.664230833436053,0.7173888466305468
polymarket,3d,72.0,all,75,77.5,75-80,1127,825,0.7320319432120674,0.7704397078101843,-0.0384077645981169,0.7054172913677061,0.7570701162409279
polymarket,3d,72.0,all,80,82.5,80-85,1117,875,0.7833482542524619,0.8209221698538401,-0.03757391560137824,0.7582394883876659,0.8065147105999518
polymarket,3d,72.0,all,85,87.5,85-90,967,788,0.8148914167528438,0.8726281029902745,-0.05773668623743067,0.7891824312854625,0.8381083646590046
polymarket,3d,72.0,all,90,92.5,90-95,1349,1169,0.8665678280207562,0.9237495026454018,-0.05718167462464563,0.8473767804689434,0.8836770250911461
polymarket,3d,72.0,all,95,97.5,95-100,16344,16106,0.9854380812530592,0.9942629529091139,-0.008824871656054722,0.9834841415802666,0.9871638735069359
polymarket,3d,72.0,<=1h,0,2.5,0-5,5627,54,0.009596587879864936,0.011400086780439665,-0.0018034989005747282,0.00736283371196891,0.012499490243299164
polymarket,3d,72.0,<=1h,5,7.5,5-10,1249,86,0.0688550840672538,0.06996313787905066,-0.0011080538117968636,0.0560937382535766,0.08426047731525509
polymarket,3d,72.0,<=1h,10,12.5,10-15,835,95,0.11377245508982035,0.12135497281115,-0.007582517721329646,0.09398000924043529,0.1371024740317343
polymarket,3d,72.0,<=1h,15,17.5,15-20,797,129,0.1618569636135508,0.17045401948337888,-0.008597055869828063,0.13791767478783465,0.18904036535393623
polymarket,3d,72.0,<=1h,20,22.5,20-25,743,168,0.22611036339165544,0.22157586934666498,0.004534494044990456,0.19748473173948417,0.2575536592660516
polymarket,3d,72.0,<=1h,25,27.5,25-30,713,191,0.26788218793828894,0.2704777242764931,-0.0025955363382041408,0.23668272402284202,0.30156952026655187
polymarket,3d,72.0,<=1h,30,32.5,30-35,466,143,0.30686695278969955,0.3215384154388437,-0.014671462649144151,0.26671353873880227,0.3501786223640034
polymarket,3d,72.0,<=1h,35,37.5,35-40,437,158,0.36155606407322655,0.3719056944199245,-0.010349630346697947,0.3178961150139963,0.40762888081216897
polymarket,3d,72.0,<=1h,40,42.5,40-45,420,170,0.40476190476190477,0.4227223750164294,-0.01796047025452463,0.35888675283672494,0.45236348781921826
polymarket,3d,72.0,<=1h,45,47.5,45-50,459,215,0.4684095860566449,0.47266590251079565,-0.004256316454150755,0.42320978524858693,0.5141337897455365
polymarket,3d,72.0,<=1h,50,52.5,50-55,474,234,0.4936708860759494,0.5206076386255841,-0.026936752549634735,0.4488937464075822,0.5385497913672788
polymarket,3d,72.0,<=1h,55,57.5,55-60,343,190,0.5539358600583091,0.5716137724197322,-0.01767791236142313,0.501020944146648,0.6056559942598176
polymarket,3d,72.0,<=1h,60,62.5,60-65,354,211,0.596045197740113,0.621216898073389,-0.02517170033327598,0.5441623528563353,0.6458658607443193
polymarket,3d,72.0,<=1h,65,67.5,65-70,321,204,0.6355140186915887,0.67363540786807,-0.038121389176481224,0.5815481540229739,0.6862746864014051
polymarket,3d,72.0,<=1h,70,72.5,70-75,324,237,0.7314814814814815,0.7214532875392469,0.010028193942234642,0.6807176336642321,0.7768203968968682
polymarket,3d,72.0,<=1h,75,77.5,75-80,316,247,0.7816455696202531,0.7704461426083806,0.011199427011872487,0.7328598664590095,0.8236656136536463
polymarket,3d,72.0,<=1h,80,82.5,80-85,335,268,0.8,0.8226119200839669,-0.02261192008396684,0.7538721858385402,0.8393253436265551
polymarket,3d,72.0,<=1h,85,87.5,85-90,258,209,0.810077519379845,0.8723096343871477,-0.062232115007302746,0.757800569462602,0.8532558860433226
polymarket,3d,72.0,<=1h,90,92.5,90-95,345,318,0.9217391304347826,0.9231862561194799,-0.0014471256846972924,0.8885296423107668,0.9456598580240555
polymarket,3d,72.0,<=1h,95,97.5,95-100,756,733,0.9695767195767195,0.9800181951649415,-0.010441475588221949,0.954761959614374,0.9796433164326336
polymarket,3d,72.0,<=6h,0,2.5,0-5,11816,113,0.009563303994583616,0.011350601460762602,-0.0017872974661789862,0.00796091915412069,0.011484485258067034
polymarket,3d,72.0,<=6h,5,7.5,5-10,2552,163,0.06387147335423198,0.06973191074085765,-0.005860437386625672,0.05502432305015448,0.07402968405263313
polymarket,3d,72.0,<=6h,10,12.5,10-15,1887,206,0.10916799152093269,0.1203293654247732,-0.011161373903840505,0.09588323147389238,0.12404084889328379
polymarket,3d,72.0,<=6h,15,17.5,15-20,1686,295,0.1749703440094899,0.17056800220171905,0.004402341807770854,0.15757869711825123,0.19383980269853635
polymarket,3d,72.0,<=6h,20,22.5,20-25,1682,371,0.2205707491082045,0.22025901165968242,0.00031173744852208696,0.20140433118248177,0.24101066201735385
polymarket,3d,72.0,<=6h,25,27.5,25-30,1702,440,0.25851938895417154,0.27108478286762133,-0.012565393913449796,0.23827907750916477,0.27984734173163694
polymarket,3d,72.0,<=6h,30,32.5,30-35,1204,375,0.31146179401993357,0.32180256447412303,-0.010340770454189463,0.28593791440944893,0.33818498382488904
polymarket,3d,72.0,<=6h,35,37.5,35-40,1018,376,0.3693516699410609,0.37182031097413426,-0.002468641033073371,0.3402465178856949,0.39943916333926205
polymarket,3d,72.0,<=6h,40,42.5,40-45,1055,430,0.4075829383886256,0.4221491544050344,-0.01456621601640884,0.378318340095192,0.43751813629561104
polymarket,3d,72.0,<=6h,45,47.5,45-50,1095,508,0.4639269406392694,0.4724203857096468,-0.008493445070377359,0.4345661422962317,0.4935399650808462
polymarket,3d,72.0,<=6h,50,52.5,50-55,1140,555,0.4868421052631579,0.5197066910363085,-0.0328645857731506,0.45791998399762335,0.5158526082913789
polymarket,3d,72.0,<=6h,55,57.5,55-60,821,445,0.5420219244823387,0.5715233580540305,-0.029501433571691882,0.5078238761589878,0.575828548742957
polymarket,3d,72.0,<=6h,60,62.5,60-65,735,438,0.5959183673469388,0.6215348512608112,-0.02561648391387239,0.5600320108291915,0.6308072705539901
polymarket,3d,72.0,<=6h,65,67.5,65-70,655,421,0.6427480916030535,0.6726884942415059,-0.029940402638452435,0.605315372196699,0.6785161284249982
polymarket,3d,72.0,<=6h,70,72.5,70-75,677,474,0.7001477104874446,0.7214409127157587,-0.0212932022283141,0.6645821919355548,0.7334545907757248
polymarket,3d,72.0,<=6h,75,77.5,75-80,642,486,0.7570093457943925,0.7708380895962113,-0.013828743801818755,0.7223673519884884,0.7885938496436143
polymarket,3d,72.0,<=6h,80,82.5,80-85,651,529,0.8125960061443932,0.822033366473595,-0.009437360329201838,0.7808167429497201,0.8407076073664479
polymarket,3d,72.0,<=6h,85,87.5,85-90,547,459,0.8391224862888482,0.8729107919378886,-0.03378830564904034,0.8059830432805425,0.8675318110804934
polymarket,3d,72.0,<=6h,90,92.5,90-95,705,639,0.9063829787234042,0.9235462992433433,-0.017163320519939074,0.8826233245471874,0.9257378100137638
polymarket,3d,72.0,<=6h,95,97.5,95-100,1773,1710,0.9644670050761421,0.9813258298215104,-0.01685882474536826,0.9547966490894438,0.972128969941538
polymarket,3d,72.0,<=24h,0,2.5,0-5,17627,169,0.009587564531684347,0.011175744528500184,-0.0015881799968158368,0.00825205047749089,0.011136791402864952
polymarket,3d,72.0,<=24h,5,7.5,5-10,3652,241,0.06599123767798466,0.06962619049763769,-0.003634952819653023,0.05838651636522093,0.07450808169395103
polymarket,3d,72.0,<=24h,10,12.5,10-15,2674,275,0.10284218399401646,0.12044358110700705,-0.017601397112990594,0.09189292000816374,0.1149309638242482
polymarket,3d,72.0,<=24h,15,17.5,15-20,2432,419,0.17228618421052633,0.17072847961105128,0.001557704599475046,0.15779738223865236,0.18780867030597947
polymarket,3d,72.0,<=24h,20,22.5,20-25,2429,520,0.2140798682585426,0.22045232539233153,-0.006372457133788922,0.198225526466696,0.23083717946533017
polymarket,3d,72.0,<=24h,25,27.5,25-30,2602,668,0.25672559569561876,0.27096825445925393,-0.014242658763635174,0.24030815663110636,0.27386031776887254
polymarket,3d,72.0,<=24h,30,32.5,30-35,1813,555,0.30612244897959184,0.3219512002337585,-0.015828751254166662,0.2853357141506179,0.32772906816172004
polymarket,3d,72.0,<=24h,35,37.5,35-40,1465,564,0.3849829351535836,0.3715384289859282,0.013444506167655412,0.3603972032171518,0.41017029704972513
polymarket,3d,72.0,<=24h,40,42.5,40-45,1518,617,0.4064558629776021,0.4219138111601391,-0.015457948182536985,0.3820131749687922,0.43137081979124076
polymarket,3d,72.0,<=24h,45,47.5,45-50,1660,760,0.4578313253012048,0.47224828492958837,-0.014416959628383574,0.4339887155288685,0.48186865935585604
polymarket,3d,72.0,<=24h,50,52.5,50-55,1784,851,0.47701793721973096,0.5193669454985952,-0.04234900827886423,0.4539145317825599,0.5002201074382748
polymarket,3d,72.0,<=24h,55,57.5,55-60,1200,645,0.5375,0.571361943140201,-0.03386194314020097,0.509214641431528,0.5655460247557844
polymarket,3d,72.0,<=24h,60,62.5,60-65,1030,607,0.5893203883495146,0.6216882015705306,-0.032367813221016006,0.5589980379816676,0.6189789364407198
polymarket,3d,72.0,<=24h,65,67.5,65-70,921,576,0.6254071661237784,0.6719462885830221,-0.04653912245924363,0.593687005052836,0.6560854965301377
polymarket,3d,72.0,<=24h,70,72.5,70-75,900,623,0.6922222222222222,0.7217350226897523,-0.02951280046753013,0.6613021132838296,0.7215083260674903
polymarket,3d,72.0,<=24h,75,77.5,75-80,860,639,0.7430232558139535,0.7707839149584212,-0.027760659144467792,0.7127826317445184,0.771102376803345
polymarket,3d,72.0,<=24h,80,82.5,80-85,859,685,0.7974388824214202,0.8214826342113457,-0.02404375178992546,0.7692644905774574,0.8229647204387941
polymarket,3d,72.0,<=24h,85,87.5,85-90,718,596,0.83008356545961,0.8729362819379491,-0.0428527164783391,0.8008729439992447,0.855780814941775
polymarket,3d,72.0,<=24h,90,92.5,90-95,978,879,0.8987730061349694,0.9241252730528697,-0.02535226691790038,0.8782810967393941,0.9161443991858143
polymarket,3d,72.0,<=24h,95,97.5,95-100,3016,2905,0.9631962864721485,0.9829842325877809,-0.019787946115632393,0.9558659155380779,0.9693481751612488
polymarket,1d,24.0,all,0,2.5,0-5,55934,413,0.00738370222047413,0.006244251633888367,0.0011394505865857628,0.006707262036130738,0.008127804463825168
polymarket,1d,24.0,all,5,7.5,5-10,5652,439,0.07767162066525124,0.06836435619354007,0.009307264471711166,0.07097698414280337,0.08493997081576546
polymarket,1d,24.0,all,10,12.5,10-15,3951,398,0.10073399139458365,0.12053923087569243,-0.01980523948110878,0.0917333617396726,0.11051028817035165
polymarket,1d,24.0,all,15,17.5,15-20,3629,615,0.1694681730504271,0.1710238497835917,-0.0015556767331645904,0.15761282689495285,0.18202257036541766
polymarket,1d,24.0,all,20,22.5,20-25,4167,892,0.2140628749700024,0.2204443078041856,-0.006381432834183215,0.2018751905216015,0.22677729055080367
polymarket,1d,24.0,all,25,27.5,25-30,5000,1339,0.2678,0.27112672739350385,-0.00332672739350387,0.25570754037000326,0.2802489935058892
polymarket,1d,24.0,all,30,32.5,30-35,3742,1183,0.31614110101549975,0.32173241813494463,-0.005591317119444883,0.3014381096158492,0.33122121052198045
polymarket,1d,24.0,all,35,37.5,35-40,2956,1079,0.36502029769959404,0.3714545356253899,-0.006434237925795838,0.3478501647620906,0.38254081291725545
polymarket,1d,24.0,all,40,42.5,40-45,3588,1484,0.4136008918617614,0.4223418878951113,-0.00874099603334988,0.3975871384985574,0.4297994589505061
polymarket,1d,24.0,all,45,47.5,45-50,5931,2863,0.4827179227786208,0.47783236771333215,0.004885555065288649,0.4700156979939802,0.4954425208066699
polymarket,1d,24.0,all,50,52.5,50-55,7529,3773,0.5011289679904369,0.5144536743097258,-0.013324706319288837,0.48983705050552107,0.5124197339727293
polymarket,1d,24.0,all,55,57.5,55-60,2657,1505,0.5664283025969138,0.5699062619910503,-0.0034779593941365317,0.547502187996294,0.5851626049774779
polymarket,1d,24.0,all,60,62.5,60-65,2099,1233,0.5874225821819914,0.6206630417957534,-0.033240459613761986,0.5662205665362856,0.6083051799583623
polymarket,1d,24.0,all,65,67.5,65-70,1774,1143,0.6443066516347238,0.6723298250031067,-0.028023173368382892,0.6217393820959529,0.666250279075211
polymarket,1d,24.0,all,70,72.5,70-75,1632,1108,0.678921568627451,0.7209950083358149,-0.04207343970836386,0.6558718520769853,0.701130928632345
polymarket,1d,24.0,all,75,77.5,75-80,1518,1110,0.7312252964426877,0.7704907177015161,-0.03926542125882837,0.7083603282694779,0.7529228959504408
polymarket,1d,24.0,all,80,82.5,80-85,1481,1169,0.7893315327481432,0.8200224617978901,-0.030690929049746907,0.7678277123723004,0.809338229099167
polymarket,1d,24.0,all,85,87.5,85-90,1178,966,0.8200339558573854,0.8728766968680488,-0.05284274101066344,0.7970667933532305,0.8409205646818902
polymarket,1d,24.0,all,90,92.5,90-95,1541,1325,0.8598312783906554,0.9228849196704949,-0.06305364127983948,0.8416014055271943,0.8762715466253113
polymarket,1d,24.0,all,95,97.5,95-100,18454,18162,0.9841768722228244,0.9943802515084308,-0.01020337928560644,0.9822729688021306,0.9858792337825966
polymarket,1d,24.0,<=1h,0,2.5,0-5,10163,95,0.009347633572763948,0.009987552877990387,-0.0006399193052264388,0.00765329199981931,0.011412766824191484
polymarket,1d,24.0,<=1h,5,7.5,5-10,1897,131,0.06905640484976279,0.07002443453708829,-0.0009680296873254973,0.05849564113006222,0.08135904218494944
polymarket,1d,24.0,<=1h,10,12.5,10-15,1368,149,0.10891812865497076,0.12069956605633472,-0.011781437401363962,0.09349103691216047,0.1265355317529099
polymarket,1d,24.0,<=1h,15,17.5,15-20,1209,196,0.1621174524400331,0.17066005617231714,-0.008542603732284049,0.1424176124818466,0.18395773612097177
polymarket,1d,24.0,<=1h,20,22.5,20-25,1384,295,0.21315028901734104,0.22062757266999128,-0.007477283652650241,0.19238326217878599,0.23550533836467658
polymarket,1d,24.0,<=1h,25,27.5,25-30,1557,413,0.26525369299935775,0.27179492003530636,-0.006541227035948616,0.2439222276899238,0.28774069057160895
polymarket,1d,24.0,<=1h,30,32.5,30-35,1252,397,0.3170926517571885,0.32212125503308253,-0.00502860327589405,0.29190880310894374,0.34339552189510136
