platform,close_month,price_bucket_5c_floor,price_bucket_5c_mid,price_bucket_5c_label,market_count,wins,empirical_win_rate,avg_implied_probability,calibration_gap,empirical_win_rate_ci_low,empirical_win_rate_ci_high
polymarket,2022-02,85,87.5,85-90,2,2,1.0,0.8824755031825804,0.11752449681741961,0.34237195288961925,1.0
polymarket,2022-02,90,92.5,90-95,3,3,1.0,0.9249572787091149,0.07504272129088507,0.43849391955098227,1.0
polymarket,2022-02,95,97.5,95-100,41,41,1.0,0.9913283001996951,0.00867169980030491,0.9143295511310926,1.0
polymarket,2022-03,0,2.5,0-5,73,0,0.0,0.012573390928313498,-0.012573390928313498,0.0,0.04999375338358389
polymarket,2022-03,5,7.5,5-10,2,1,0.5,0.07709825533498575,0.42290174466501423,0.09452865480086614,0.9054713451991339
polymarket,2022-03,10,12.5,10-15,4,0,0.0,0.11847207707816264,-0.11847207707816264,0.0,0.48990002040399916
polymarket,2022-03,20,22.5,20-25,1,0,0.0,0.20524021582903323,-0.20524021582903323,0.0,0.7934567085261071
polymarket,2022-03,25,27.5,25-30,2,0,0.0,0.2819001913642084,-0.2819001913642084,0.0,0.6576280471103807
polymarket,2022-03,30,32.5,30-35,1,0,0.0,0.30316134090593766,-0.30316134090593766,0.0,0.7934567085261071
polymarket,2022-03,35,37.5,35-40,1,0,0.0,0.39926100399261005,-0.39926100399261005,0.0,0.7934567085261071
polymarket,2022-03,40,42.5,40-45,1,1,1.0,0.40311792856262124,0.5968820714373788,0.20654329147389294,1.0
polymarket,2022-03,45,47.5,45-50,3,1,0.3333333333333333,0.46711405517461857,-0.13378072184128526,0.0614903152761605,0.7923450448735121
polymarket,2022-03,55,57.5,55-60,3,3,1.0,0.5668557075179752,0.4331442924820248,0.43849391955098227,1.0
polymarket,2022-03,60,62.5,60-65,3,2,0.6666666666666666,0.61836321017561,0.04830345649105661,0.2076549551264879,0.9385096847238394
polymarket,2022-03,65,67.5,65-70,3,1,0.3333333333333333,0.6838754032198257,-0.35054206988649234,0.0614903152761605,0.7923450448735121
polymarket,2022-03,75,77.5,75-80,1,0,0.0,0.7574861950229086,-0.7574861950229086,0.0,0.7934567085261071
polymarket,2022-03,85,87.5,85-90,1,1,1.0,0.8591181562752668,0.14088184372473322,0.20654329147389294,1.0
polymarket,2022-03,90,92.5,90-95,2,2,1.0,0.9169328625858469,0.08306713741415306,0.34237195288961925,1.0
polymarket,2022-03,95,97.5,95-100,36,36,1.0,0.9916594519566051,0.008340548043394902,0.9035781695514236,1.0
polymarket,2022-04,0,2.5,0-5,52,0,0.0,0.007136485075446228,-0.007136485075446228,0.0,0.06879459041288215
polymarket,2022-04,5,7.5,5-10,3,1,0.3333333333333333,0.07243676395205668,0.26089656938127664,0.0614903152761605,0.7923450448735121
polymarket,2022-04,10,12.5,10-15,1,0,0.0,0.1308398674842074,-0.1308398674842074,0.0,0.7934567085261071
polymarket,2022-04,15,17.5,15-20,1,0,0.0,0.18859976720602653,-0.18859976720602653,0.0,0.7934567085261071
polymarket,2022-04,20,22.5,20-25,2,1,0.5,0.22560322059041063,0.2743967794095894,0.09452865480086614,0.9054713451991339
polymarket,2022-04,30,32.5,30-35,1,1,1.0,0.34608382682207206,0.6539161731779279,0.20654329147389294,1.0
polymarket,2022-04,35,37.5,35-40,1,0,0.0,0.3570090310448633,-0.3570090310448633,0.0,0.7934567085261071
polymarket,2022-04,40,42.5,40-45,2,1,0.5,0.43110037572503607,0.06889962427496393,0.09452865480086614,0.9054713451991339
polymarket,2022-04,45,47.5,45-50,2,1,0.5,0.478239921234005,0.021760078765995006,0.09452865480086614,0.9054713451991339
polymarket,2022-04,50,52.5,50-55,5,3,0.6,0.5098524605791599,0.09014753942084008,0.23071993220883708,0.8823817688407467
polymarket,2022-04,55,57.5,55-60,3,2,0.6666666666666666,0.5845260492123575,0.08214061745430912,0.2076549551264879,0.9385096847238394
polymarket,2022-04,60,62.5,60-65,4,3,0.75,0.6175887159966946,0.13241128400330537,0.3006360524426366,0.9544139373553637
polymarket,2022-04,65,67.5,65-70,3,3,1.0,0.6773133196848989,0.32268668031510106,0.43849391955098227,1.0
polymarket,2022-04,70,72.5,70-75,2,2,1.0,0.735305228811435,0.264694771188565,0.34237195288961925,1.0
polymarket,2022-04,80,82.5,80-85,3,3,1.0,0.8232393011301643,0.1767606988698357,0.43849391955098227,1.0
polymarket,2022-04,85,87.5,85-90,3,3,1.0,0.8708945148233643,0.12910548517663567,0.43849391955098227,1.0
polymarket,2022-04,90,92.5,90-95,3,3,1.0,0.913367723003866,0.08663227699613396,0.43849391955098227,1.0
polymarket,2022-04,95,97.5,95-100,30,30,1.0,0.9948682292891857,0.005131770710814276,0.8864829086095221,1.0
polymarket,2022-05,0,2.5,0-5,81,0,0.0,0.008016524271042021,-0.008016524271042021,0.0,0.04527967412212876
polymarket,2022-05,5,7.5,5-10,3,0,0.0,0.07757788136240862,-0.07757788136240862,0.0,0.5615060804490177
polymarket,2022-05,10,12.5,10-15,3,0,0.0,0.13723554246883687,-0.13723554246883687,0.0,0.5615060804490177
polymarket,2022-05,15,17.5,15-20,3,0,0.0,0.17726961210095932,-0.17726961210095932,0.0,0.5615060804490177
polymarket,2022-05,20,22.5,20-25,4,1,0.25,0.23773263854225363,0.012267361457746373,0.045586062644636216,0.6993639475573634
polymarket,2022-05,25,27.5,25-30,3,0,0.0,0.2875290907147694,-0.2875290907147694,0.0,0.5615060804490177
polymarket,2022-05,30,32.5,30-35,2,0,0.0,0.32591648821748587,-0.32591648821748587,0.0,0.6576280471103807
polymarket,2022-05,35,37.5,35-40,3,2,0.6666666666666666,0.37295088171962365,0.293715784947043,0.2076549551264879,0.9385096847238394
polymarket,2022-05,40,42.5,40-45,2,2,1.0,0.41668600300447267,0.5833139969955273,0.34237195288961925,1.0
polymarket,2022-05,45,47.5,45-50,3,1,0.3333333333333333,0.46128927998099806,-0.12795594664766474,0.0614903152761605,0.7923450448735121
polymarket,2022-05,50,52.5,50-55,3,1,0.3333333333333333,0.5255184346200273,-0.19218510128669403,0.0614903152761605,0.7923450448735121
polymarket,2022-05,55,57.5,55-60,3,2,0.6666666666666666,0.5723905129120416,0.09427615375462506,0.2076549551264879,0.9385096847238394
polymarket,2022-05,60,62.5,60-65,3,1,0.3333333333333333,0.6298776413590977,-0.2965443080257644,0.0614903152761605,0.7923450448735121
polymarket,2022-05,65,67.5,65-70,5,4,0.8,0.6701860516290045,0.12981394837099558,0.3755282641185388,0.9637768390302125
polymarket,2022-05,70,72.5,70-75,5,4,0.8,0.723690742862458,0.076309257137542,0.3755282641185388,0.9637768390302125
polymarket,2022-05,75,77.5,75-80,3,1,0.3333333333333333,0.7749459193998872,-0.4416125860665539,0.0614903152761605,0.7923450448735121
polymarket,2022-05,80,82.5,80-85,2,1,0.5,0.8195207826234691,-0.31952078262346906,0.09452865480086614,0.9054713451991339
polymarket,2022-05,85,87.5,85-90,3,3,1.0,0.8633689864369372,0.13663101356306284,0.43849391955098227,1.0
polymarket,2022-05,95,97.5,95-100,49,49,1.0,0.9938214668596582,0.00617853314034178,0.9272997032640949,0.9999999999999999
polymarket,2022-06,0,2.5,0-5,70,0,0.0,0.004234706194671912,-0.004234706194671912,0.0,0.05202487486728348
polymarket,2022-06,5,7.5,5-10,1,0,0.0,0.05498311614500669,-0.05498311614500669,0.0,0.7934567085261071
polymarket,2022-06,10,12.5,10-15,1,0,0.0,0.10365438341529865,-0.10365438341529865,0.0,0.7934567085261071
polymarket,2022-06,15,17.5,15-20,1,0,0.0,0.1602345452987819,-0.1602345452987819,0.0,0.7934567085261071
polymarket,2022-06,20,22.5,20-25,1,0,0.0,0.20275280730523232,-0.20275280730523232,0.0,0.7934567085261071
polymarket,2022-06,25,27.5,25-30,1,1,1.0,0.277089567340601,0.722910432659399,0.20654329147389294,1.0
polymarket,2022-06,35,37.5,35-40,4,1,0.25,0.36508347477504544,-0.11508347477504544,0.045586062644636216,0.6993639475573634
polymarket,2022-06,40,42.5,40-45,3,2,0.6666666666666666,0.4156353745173505,0.25103129214931613,0.2076549551264879,0.9385096847238394
polymarket,2022-06,45,47.5,45-50,2,0,0.0,0.47559884331991653,-0.47559884331991653,0.0,0.6576280471103807
polymarket,2022-06,50,52.5,50-55,3,2,0.6666666666666666,0.5196425389548417,0.14702412771182494,0.2076549551264879,0.9385096847238394
polymarket,2022-06,55,57.5,55-60,3,1,0.3333333333333333,0.5822630703926103,-0.24892973705927696,0.0614903152761605,0.7923450448735121
polymarket,2022-06,60,62.5,60-65,4,2,0.5,0.6350995013519021,-0.13509950135190207,0.15003570882017148,0.8499642911798285
polymarket,2022-06,65,67.5,65-70,3,2,0.6666666666666666,0.6823117392232301,-0.015645072556563444,0.2076549551264879,0.9385096847238394
polymarket,2022-06,70,72.5,70-75,1,0,0.0,0.7436052182050024,-0.7436052182050024,0.0,0.7934567085261071
polymarket,2022-06,75,77.5,75-80,2,2,1.0,0.7854990561946837,0.21450094380531626,0.34237195288961925,1.0
polymarket,2022-06,80,82.5,80-85,4,4,1.0,0.8300900048956659,0.16990999510433413,0.5100999795960008,1.0
polymarket,2022-06,85,87.5,85-90,2,2,1.0,0.8756026501701214,0.1243973498298786,0.34237195288961925,1.0
polymarket,2022-06,90,92.5,90-95,4,3,0.75,0.9375630784633168,-0.18756307846331677,0.3006360524426366,0.9544139373553637
polymarket,2022-06,95,97.5,95-100,24,24,1.0,0.9965340533914496,0.0034659466085503743,0.8620194241710247,1.0
polymarket,2022-07,0,2.5,0-5,37,0,0.0,0.009195550278398433,-0.009195550278398433,0.0,0.09406095745514377
polymarket,2022-07,5,7.5,5-10,3,2,0.6666666666666666,0.07447541180984377,0.5921912548568229,0.2076549551264879,0.9385096847238394
polymarket,2022-07,15,17.5,15-20,1,0,0.0,0.1740456667302746,-0.1740456667302746,0.0,0.7934567085261071
polymarket,2022-07,20,22.5,20-25,1,0,0.0,0.20749138109232773,-0.20749138109232773,0.0,0.7934567085261071
polymarket,2022-07,25,27.5,25-30,4,1,0.25,0.27553315083272656,-0.02553315083272656,0.045586062644636216,0.6993639475573634
polymarket,2022-07,30,32.5,30-35,2,1,0.5,0.32053075540534337,0.17946924459465663,0.09452865480086614,0.9054713451991339
polymarket,2022-07,40,42.5,40-45,1,1,1.0,0.4400797834713759,0.5599202165286241,0.20654329147389294,1.0
polymarket,2022-07,45,47.5,45-50,4,3,0.75,0.47640042468849714,0.27359957531150286,0.3006360524426366,0.9544139373553637
polymarket,2022-07,50,52.5,50-55,4,0,0.0,0.5234884938596582,-0.5234884938596582,0.0,0.48990002040399916
polymarket,2022-07,55,57.5,55-60,3,1,0.3333333333333333,0.5917928577198776,-0.25845952438654424,0.0614903152761605,0.7923450448735121
polymarket,2022-07,60,62.5,60-65,4,4,1.0,0.6289598395966988,0.37104016040330123,0.5100999795960008,1.0
polymarket,2022-07,65,67.5,65-70,3,1,0.3333333333333333,0.6689936031953398,-0.33566026986200653,0.0614903152761605,0.7923450448735121
polymarket,2022-07,75,77.5,75-80,2,2,1.0,0.7843996678895216,0.21560033211047835,0.34237195288961925,1.0
polymarket,2022-07,80,82.5,80-85,2,2,1.0,0.8116215757106602,0.18837842428933982,0.34237195288961925,1.0
polymarket,2022-07,85,87.5,85-90,2,2,1.0,0.8640025173130185,0.13599748268698153,0.34237195288961925,1.0
polymarket,2022-07,95,97.5,95-100,28,28,1.0,0.9967529311423827,0.0032470688576172746,0.8793527963418923,1.0
polymarket,2022-08,0,2.5,0-5,23,0,0.0,0.007716678270664682,-0.007716678270664682,0.0,0.14312112541726274
polymarket,2022-08,5,7.5,5-10,3,0,0.0,0.07273397359050027,-0.07273397359050027,0.0,0.5615060804490177
polymarket,2022-08,10,12.5,10-15,2,0,0.0,0.11731611880534348,-0.11731611880534348,0.0,0.6576280471103807
polymarket,2022-08,15,17.5,15-20,3,0,0.0,0.17792643413795403,-0.17792643413795403,0.0,0.5615060804490177
polymarket,2022-08,20,22.5,20-25,2,1,0.5,0.2307241748260253,0.2692758251739747,0.09452865480086614,0.9054713451991339
polymarket,2022-08,30,32.5,30-35,4,0,0.0,0.33577065634365666,-0.33577065634365666,0.0,0.48990002040399916
polymarket,2022-08,40,42.5,40-45,4,1,0.25,0.4259173205402497,-0.17591732054024972,0.045586062644636216,0.6993639475573634
polymarket,2022-08,50,52.5,50-55,2,0,0.0,0.5310152298205965,-0.5310152298205965,0.0,0.6576280471103807
polymarket,2022-08,55,57.5,55-60,1,0,0.0,0.5682666792152498,-0.5682666792152498,0.0,0.7934567085261071
polymarket,2022-08,65,67.5,65-70,3,3,1.0,0.6771688676371665,0.32283113236283345,0.43849391955098227,1.0
polymarket,2022-08,70,72.5,70-75,2,1,0.5,0.7127396697082377,-0.21273966970823766,0.09452865480086614,0.9054713451991339
polymarket,2022-08,75,77.5,75-80,1,0,0.0,0.7776730079419856,-0.7776730079419856,0.0,0.7934567085261071
polymarket,2022-08,80,82.5,80-85,2,2,1.0,0.8062263261276381,0.19377367387236188,0.34237195288961925,1.0
polymarket,2022-08,85,87.5,85-90,3,3,1.0,0.8803335481739787,0.11966645182602131,0.43849391955098227,1.0
polymarket,2022-08,90,92.5,90-95,2,1,0.5,0.9258993298620203,-0.4258993298620203,0.09452865480086614,0.9054713451991339
polymarket,2022-08,95,97.5,95-100,20,20,1.0,0.9896730901161831,0.010326909883816904,0.8388698745050667,1.0
polymarket,2022-09,0,2.5,0-5,26,0,0.0,0.01060314826995835,-0.01060314826995835,0.0,0.12873304380462175
polymarket,2022-09,5,7.5,5-10,4,0,0.0,0.07544811571978997,-0.07544811571978997,0.0,0.48990002040399916
polymarket,2022-09,15,17.5,15-20,3,1,0.3333333333333333,0.1783383229247262,0.1549950104086071,0.0614903152761605,0.7923450448735121
polymarket,2022-09,20,22.5,20-25,1,0,0.0,0.20880069889769934,-0.20880069889769934,0.0,0.7934567085261071
polymarket,2022-09,25,27.5,25-30,1,1,1.0,0.2739205321490259,0.7260794678509741,0.20654329147389294,1.0
polymarket,2022-09,30,32.5,30-35,3,0,0.0,0.3270479912719647,-0.3270479912719647,0.0,0.5615060804490177
polymarket,2022-09,35,37.5,35-40,4,1,0.25,0.36648077046810784,-0.11648077046810784,0.045586062644636216,0.6993639475573634
polymarket,2022-09,40,42.5,40-45,3,3,1.0,0.43445769967121634,0.5655423003287836,0.43849391955098227,1.0
polymarket,2022-09,45,47.5,45-50,3,1,0.3333333333333333,0.4708131679810219,-0.1374798346476886,0.0614903152761605,0.7923450448735121
polymarket,2022-09,50,52.5,50-55,4,1,0.25,0.519466497938399,-0.26946649793839905,0.045586062644636216,0.6993639475573634
polymarket,2022-09,55,57.5,55-60,2,2,1.0,0.5763653455167542,0.4236346544832458,0.34237195288961925,1.0
polymarket,2022-09,60,62.5,60-65,6,2,0.3333333333333333,0.6219796525383782,-0.28864631920504485,0.09676933255921683,0.7000116786584712
polymarket,2022-09,65,67.5,65-70,3,2,0.6666666666666666,0.6739250770164226,-0.007258410349755939,0.2076549551264879,0.9385096847238394
polymarket,2022-09,70,72.5,70-75,3,3,1.0,0.7339985415230527,0.26600145847694734,0.43849391955098227,1.0
polymarket,2022-09,80,82.5,80-85,3,3,1.0,0.8195590664316984,0.1804409335683016,0.43849391955098227,1.0
polymarket,2022-09,90,92.5,90-95,1,1,1.0,0.918194235416662,0.08180576458333799,0.20654329147389294,1.0
polymarket,2022-09,95,97.5,95-100,11,11,1.0,0.9921226793002696,0.00787732069973035,0.7411599827511859,1.0
polymarket,2022-10,0,2.5,0-5,17,0,0.0,0.011964053334547255,-0.011964053334547255,0.0,0.18432366037156456
polymarket,2022-10,5,7.5,5-10,4,0,0.0,0.07847189671460107,-0.07847189671460107,0.0,0.48990002040399916
polymarket,2022-10,10,12.5,10-15,2,0,0.0,0.11770335627037803,-0.11770335627037803,0.0,0.6576280471103807
polymarket,2022-10,15,17.5,15-20,3,1,0.3333333333333333,0.1866497869784486,0.1466835463548847,0.0614903152761605,0.7923450448735121
polymarket,2022-10,20,22.5,20-25,3,2,0.6666666666666666,0.22828163509288288,0.4383850315737837,0.2076549551264879,0.9385096847238394
polymarket,2022-10,25,27.5,25-30,5,0,0.0,0.26825789733899086,-0.26825789733899086,0.0,0.43449149475208104
polymarket,2022-10,30,32.5,30-35,5,2,0.4,0.30706243083579937,0.09293756916420065,0.1176182311592533,0.769280067791163
polymarket,2022-10,35,37.5,35-40,6,2,0.3333333333333333,0.3722985604615858,-0.03896522712825251,0.09676933255921683,0.7000116786584712
polymarket,2022-10,40,42.5,40-45,4,0,0.0,0.4325242910112457,-0.4325242910112457,0.0,0.48990002040399916
polymarket,2022-10,45,47.5,45-50,5,3,0.6,0.47773002931898134,0.12226997068101864,0.23071993220883708,0.8823817688407467
polymarket,2022-10,50,52.5,50-55,7,4,0.5714285714285714,0.5229495181231114,0.048479053305459985,0.2504542304090258,0.8417830777373732
polymarket,2022-10,55,57.5,55-60,4,4,1.0,0.5794035936467149,0.4205964063532851,0.5100999795960008,1.0
polymarket,2022-10,60,62.5,60-65,7,5,0.7142857142857143,0.630368779453848,0.08391693483186635,0.35892909014821267,0.9177828342909844
polymarket,2022-10,65,67.5,65-70,2,2,1.0,0.6632775973585143,0.3367224026414857,0.34237195288961925,1.0
polymarket,2022-10,70,72.5,70-75,3,3,1.0,0.726897955884716,0.27310204411528405,0.43849391955098227,1.0
polymarket,2022-10,75,77.5,75-80,2,2,1.0,0.7698950728147058,0.23010492718529418,0.34237195288961925,1.0
polymarket,2022-10,85,87.5,85-90,1,1,1.0,0.8564486511087449,0.1435513488912551,0.20654329147389294,1.0
polymarket,2022-10,90,92.5,90-95,1,1,1.0,0.9341596100543132,0.06584038994568675,0.20654329147389294,1.0
polymarket,2022-10,95,97.5,95-100,20,19,0.95,0.9901991679457032,-0.04019916794570322,0.7638641064874331,0.9911187805671268
polymarket,2022-11,0,2.5,0-5,26,0,0.0,0.014191425041542034,-0.014191425041542034,0.0,0.12873304380462175
polymarket,2022-11,5,7.5,5-10,2,0,0.0,0.059607693774588244,-0.059607693774588244,0.0,0.6576280471103807
polymarket,2022-11,10,12.5,10-15,5,0,0.0,0.14000745909284273,-0.14000745909284273,0.0,0.43449149475208104
polymarket,2022-11,15,17.5,15-20,2,1,0.5,0.16164051512112942,0.3383594848788706,0.09452865480086614,0.9054713451991339
polymarket,2022-11,20,22.5,20-25,4,2,0.5,0.2196334774213939,0.28036652257860606,0.15003570882017148,0.8499642911798285
polymarket,2022-11,25,27.5,25-30,2,1,0.5,0.2608800595765604,0.2391199404234396,0.09452865480086614,0.9054713451991339
polymarket,2022-11,30,32.5,30-35,2,1,0.5,0.34250977063878785,0.15749022936121215,0.09452865480086614,0.9054713451991339
polymarket,2022-11,35,37.5,35-40,6,2,0.3333333333333333,0.38144407746945963,-0.048110744136126316,0.09676933255921683,0.7000116786584712
polymarket,2022-11,40,42.5,40-45,8,3,0.375,0.42195377445167637,-0.04695377445167637,0.13684175946152105,0.6942621454161981
polymarket,2022-11,45,47.5,45-50,7,2,0.2857142857142857,0.46057484920787056,-0.17486056349358486,0.0822171657090155,0.6410709098517873
polymarket,2022-11,50,52.5,50-55,2,1,0.5,0.5181211902058699,-0.018121190205869886,0.09452865480086614,0.9054713451991339
polymarket,2022-11,55,57.5,55-60,10,8,0.8,0.5730789327065069,0.22692106729349315,0.49015684672072335,0.9433190520193067
polymarket,2022-11,60,62.5,60-65,7,3,0.42857142857142855,0.6322086457949713,-0.20363721722354272,0.15821692226262685,0.7495457695909742
polymarket,2022-11,65,67.5,65-70,13,8,0.6153846153846154,0.6758881941844476,-0.06050357879983215,0.35522480972268555,0.8229055341876319
polymarket,2022-11,70,72.5,70-75,4,4,1.0,0.7328753425290558,0.26712465747094416,0.5100999795960008,1.0
polymarket,2022-11,75,77.5,75-80,4,3,0.75,0.7727817212912491,-0.022781721291249113,0.3006360524426366,0.9544139373553637
polymarket,2022-11,80,82.5,80-85,4,3,0.75,0.8302922852351129,-0.08029228523511289,0.3006360524426366,0.9544139373553637
polymarket,2022-11,85,87.5,85-90,4,3,0.75,0.860613538105613,-0.11061353810561303,0.3006360524426366,0.9544139373553637
polymarket,2022-11,90,92.5,90-95,2,1,0.5,0.9468898721774184,-0.4468898721774184,0.09452865480086614,0.9054713451991339
polymarket,2022-11,95,97.5,95-100,24,24,1.0,0.9978254858684618,0.002174514131538241,0.8620194241710247,1.0
polymarket,2022-12,0,2.5,0-5,90,0,0.0,0.0024961585241501166,-0.0024961585241501166,0.0,0.04093706842168078
polymarket,2022-12,5,7.5,5-10,1,0,0.0,0.06972397172062643,-0.06972397172062643,0.0,0.7934567085261071
polymarket,2022-12,10,12.5,10-15,1,0,0.0,0.1179479942137388,-0.1179479942137388,0.0,0.7934567085261071
polymarket,2022-12,20,22.5,20-25,1,1,1.0,0.22376241372336672,0.7762375862766333,0.20654329147389294,1.0
polymarket,2022-12,25,27.5,25-30,2,0,0.0,0.2766783657649903,-0.2766783657649903,0.0,0.6576280471103807
polymarket,2022-12,30,32.5,30-35,4,0,0.0,0.3199416328840178,-0.3199416328840178,0.0,0.48990002040399916
polymarket,2022-12,35,37.5,35-40,2,1,0.5,0.3685318638354916,0.13146813616450842,0.09452865480086614,0.9054713451991339
polymarket,2022-12,45,47.5,45-50,4,1,0.25,0.470916223609045,-0.220916223609045,0.045586062644636216,0.6993639475573634
polymarket,2022-12,50,52.5,50-55,6,4,0.6666666666666666,0.5189582232179748,0.14770844344869183,0.29998832134152864,0.9032306674407831
polymarket,2022-12,55,57.5,55-60,5,2,0.4,0.5742405942697767,-0.17424059426977667,0.1176182311592533,0.769280067791163
polymarket,2022-12,60,62.5,60-65,1,1,1.0,0.6249580753134732,0.37504192468652675,0.20654329147389294,1.0
polymarket,2022-12,65,67.5,65-70,5,3,0.6,0.6733271875575606,-0.07332718755756062,0.23071993220883708,0.8823817688407467
polymarket,2022-12,70,72.5,70-75,4,2,0.5,0.7256678593623913,-0.2256678593623913,0.15003570882017148,0.8499642911798285
