category_group,horizon_label,horizon_hours,freshness_filter,price_bucket_5c_floor,price_bucket_5c_mid,price_bucket_5c_label,market_count,wins,empirical_win_rate,avg_implied_probability,calibration_gap,empirical_win_rate_ci_low,empirical_win_rate_ci_high
Entertainment,7d,168.0,<=6h,20,22.5,20-25,51,10,0.19607843137254902,0.21803921568627452,-0.0219607843137255,0.11015224836299273,0.32458342674495444
Entertainment,7d,168.0,<=6h,25,27.5,25-30,36,11,0.3055555555555556,0.26916666666666667,0.036388888888888915,0.18004270282805354,0.46856578679083716
Entertainment,7d,168.0,<=6h,30,32.5,30-35,43,11,0.2558139534883721,0.31627906976744186,-0.06046511627906975,0.14929365877065542,0.40238689868254857
Entertainment,7d,168.0,<=6h,35,37.5,35-40,28,11,0.39285714285714285,0.3675,0.025357142857142856,0.23565451827580033,0.575912739650937
Entertainment,7d,168.0,<=6h,40,42.5,40-45,30,12,0.4,0.4193333333333333,-0.019333333333333258,0.24590394326083403,0.5767994750172616
Entertainment,7d,168.0,<=6h,45,47.5,45-50,39,13,0.3333333333333333,0.4715384615384615,-0.1382051282051282,0.20632766106915157,0.4902289567975947
Entertainment,7d,168.0,<=6h,50,52.5,50-55,44,25,0.5681818181818182,0.5181818181818182,0.050000000000000044,0.42223890740554393,0.7031749583514542
Entertainment,7d,168.0,<=6h,55,57.5,55-60,48,25,0.5208333333333334,0.566875,-0.04604166666666665,0.3832899563598438,0.6552890998421255
Entertainment,7d,168.0,<=6h,60,62.5,60-65,43,20,0.46511627906976744,0.6204651162790698,-0.15534883720930232,0.3251082626391856,0.6108461027112723
Entertainment,7d,168.0,<=6h,65,67.5,65-70,40,21,0.525,0.67,-0.14500000000000002,0.37497106853929735,0.6706477044981831
Entertainment,7d,168.0,<=6h,70,72.5,70-75,35,19,0.5428571428571428,0.7191428571428571,-0.17628571428571427,0.38189451340137515,0.6953422636623914
Entertainment,7d,168.0,<=6h,75,77.5,75-80,34,23,0.6764705882352942,0.7691176470588235,-0.0926470588235293,0.5084258404811939,0.8086854867354143
Entertainment,7d,168.0,<=6h,80,82.5,80-85,39,31,0.7948717948717948,0.8156410256410257,-0.020769230769230873,0.6446572703687138,0.8922040980208888
Entertainment,7d,168.0,<=6h,85,87.5,85-90,46,42,0.9130434782608695,0.8689130434782609,0.044130434782608585,0.796750643647758,0.9656646881232924
Entertainment,7d,168.0,<=6h,90,92.5,90-95,45,44,0.9777777777777777,0.9197777777777777,0.05800000000000005,0.8843305361128119,0.9960665024772425
Entertainment,7d,168.0,<=6h,95,97.5,95-100,57,57,1.0,0.9666666666666667,0.033333333333333326,0.936858991216536,0.9999999999999999
Entertainment,7d,168.0,<=24h,0,2.5,0-5,386,3,0.007772020725388601,0.020518134715025907,-0.012746113989637306,0.0026465904620726153,0.022598534737495624
Entertainment,7d,168.0,<=24h,5,7.5,5-10,166,5,0.030120481927710843,0.06542168674698795,-0.03530120481927711,0.012932695782301017,0.06856441682144268
Entertainment,7d,168.0,<=24h,10,12.5,10-15,107,7,0.06542056074766354,0.1174766355140187,-0.052056074766355154,0.032047896397421095,0.12891693990952502
Entertainment,7d,168.0,<=24h,15,17.5,15-20,94,15,0.1595744680851064,0.1682978723404255,-0.008723404255319117,0.09915526347591294,0.24672624295897774
Entertainment,7d,168.0,<=24h,20,22.5,20-25,83,12,0.14457831325301204,0.21698795180722893,-0.07240963855421689,0.08468215781561281,0.23591994992998375
Entertainment,7d,168.0,<=24h,25,27.5,25-30,63,14,0.2222222222222222,0.2688888888888889,-0.04666666666666669,0.1372488386182315,0.33912515601983817
Entertainment,7d,168.0,<=24h,30,32.5,30-35,74,20,0.2702702702702703,0.3167567567567568,-0.04648648648648651,0.18230091797074338,0.3809146377218426
Entertainment,7d,168.0,<=24h,35,37.5,35-40,57,19,0.3333333333333333,0.3694736842105263,-0.03614035087719297,0.2249363598222627,0.4627773097722252
Entertainment,7d,168.0,<=24h,40,42.5,40-45,55,23,0.41818181818181815,0.42109090909090907,-0.0029090909090909167,0.29737567047718927,0.5496713166883535
Entertainment,7d,168.0,<=24h,45,47.5,45-50,54,22,0.4074074074074074,0.4701851851851852,-0.06277777777777782,0.2867801518924045,0.5403338975114846
Entertainment,7d,168.0,<=24h,50,52.5,50-55,73,40,0.547945205479452,0.5182191780821918,0.02972602739726027,0.43424118746805285,0.6568553019335212
Entertainment,7d,168.0,<=24h,55,57.5,55-60,67,35,0.5223880597014925,0.5673134328358209,-0.04492537313432843,0.40484988526831645,0.6374981136475746
Entertainment,7d,168.0,<=24h,60,62.5,60-65,68,33,0.4852941176470588,0.6191176470588236,-0.13382352941176473,0.370506471844866,0.6016545045253707
Entertainment,7d,168.0,<=24h,65,67.5,65-70,62,32,0.5161290322580645,0.6703225806451613,-0.15419354838709676,0.39447247460618196,0.6359034579349471
Entertainment,7d,168.0,<=24h,70,72.5,70-75,62,42,0.6774193548387096,0.7185483870967743,-0.041129032258064635,0.5536785443578454,0.7804567135945737
Entertainment,7d,168.0,<=24h,75,77.5,75-80,65,49,0.7538461538461538,0.7686153846153846,-0.014769230769230757,0.6369398600835174,0.842421456329814
Entertainment,7d,168.0,<=24h,80,82.5,80-85,80,60,0.75,0.817625,-0.06762500000000005,0.6451511899886556,0.8319389418790569
Entertainment,7d,168.0,<=24h,85,87.5,85-90,84,71,0.8452380952380952,0.8694047619047619,-0.02416666666666667,0.753011640086769,0.9072677719457987
Entertainment,7d,168.0,<=24h,90,92.5,90-95,122,112,0.9180327868852459,0.9197540983606558,-0.0017213114754098813,0.8556731329950343,0.9548696445920276
Entertainment,7d,168.0,<=24h,95,97.5,95-100,185,178,0.9621621621621622,0.9718378378378378,-0.009675675675675621,0.9239680123391618,0.9815528051078415
Entertainment,3d,72.0,all,0,2.5,0-5,2219,12,0.005407841369986481,0.01665615141955836,-0.01124831004957188,0.003096207405456919,0.00942902156272507
Entertainment,3d,72.0,all,5,7.5,5-10,502,13,0.025896414342629483,0.0646812749003984,-0.03878486055776892,0.015195210273541768,0.04379875147258587
Entertainment,3d,72.0,all,10,12.5,10-15,280,22,0.07857142857142857,0.11596428571428571,-0.037392857142857144,0.05245711113401964,0.11609323525636149
Entertainment,3d,72.0,all,15,17.5,15-20,161,20,0.12422360248447205,0.16770186335403725,-0.0434782608695652,0.08187258391533551,0.1840894062619013
Entertainment,3d,72.0,all,20,22.5,20-25,166,26,0.1566265060240964,0.21789156626506023,-0.06126506024096384,0.10918327418489222,0.2196030773332282
Entertainment,3d,72.0,all,25,27.5,25-30,124,25,0.20161290322580644,0.26975806451612905,-0.06814516129032261,0.1404555297898297,0.28070315408146096
Entertainment,3d,72.0,all,30,32.5,30-35,124,32,0.25806451612903225,0.3170967741935484,-0.059032258064516174,0.18913496820248343,0.3415342349364009
Entertainment,3d,72.0,all,35,37.5,35-40,100,26,0.26,0.36560000000000004,-0.10560000000000003,0.18404578126986462,0.35371172631861636
Entertainment,3d,72.0,all,40,42.5,40-45,73,24,0.3287671232876712,0.417945205479452,-0.0891780821917808,0.23194330572835292,0.44271208926602507
Entertainment,3d,72.0,all,45,47.5,45-50,82,30,0.36585365853658536,0.46804878048780485,-0.10219512195121949,0.26978466322708194,0.4739293402397686
Entertainment,3d,72.0,all,50,52.5,50-55,78,32,0.41025641025641024,0.513974358974359,-0.1037179487179487,0.3078173313444522,0.5211205193329539
Entertainment,3d,72.0,all,55,57.5,55-60,83,48,0.5783132530120482,0.5656626506024096,0.012650602409638556,0.4709262842089882,0.6787715564572362
Entertainment,3d,72.0,all,60,62.5,60-65,84,53,0.6309523809523809,0.6183333333333334,0.01261904761904753,0.5241504160580661,0.7263003954025629
Entertainment,3d,72.0,all,65,67.5,65-70,84,59,0.7023809523809523,0.6728571428571429,0.029523809523809397,0.5975071368472344,0.7895532081373742
Entertainment,3d,72.0,all,70,72.5,70-75,72,55,0.7638888888888888,0.72,0.043888888888888866,0.6540101280256627,0.8470341537405446
Entertainment,3d,72.0,all,75,77.5,75-80,93,79,0.8494623655913979,0.7727956989247312,0.07666666666666666,0.7630400864073414,0.9081590676752016
Entertainment,3d,72.0,all,80,82.5,80-85,90,80,0.8888888888888888,0.8172222222222223,0.07166666666666655,0.8074203653741283,0.9385174702978976
Entertainment,3d,72.0,all,85,87.5,85-90,113,94,0.831858407079646,0.8700884955752213,-0.0382300884955753,0.7522611247713699,0.8896335428812471
Entertainment,3d,72.0,all,90,92.5,90-95,230,220,0.9565217391304348,0.92,0.03652173913043477,0.9218288416206981,0.9762149623902223
Entertainment,3d,72.0,all,95,97.5,95-100,868,856,0.9861751152073732,0.9801152073732718,0.006059907834101375,0.9759915071229239,0.9920742516112313
Entertainment,3d,72.0,<=1h,0,2.5,0-5,189,2,0.010582010582010581,0.018518518518518517,-0.007936507936507936,0.0029067212455334626,0.037756704073484845
Entertainment,3d,72.0,<=1h,5,7.5,5-10,56,4,0.07142857142857142,0.06803571428571428,0.003392857142857142,0.028125581246379636,0.16975682831486205
Entertainment,3d,72.0,<=1h,10,12.5,10-15,39,5,0.1282051282051282,0.11820512820512821,0.009999999999999981,0.05602734948028318,0.26706049037630475
Entertainment,3d,72.0,<=1h,15,17.5,15-20,34,4,0.11764705882352941,0.16323529411764706,-0.04558823529411765,0.04671370973436122,0.26621174796298774
Entertainment,3d,72.0,<=1h,20,22.5,20-25,30,6,0.2,0.21533333333333335,-0.015333333333333338,0.09504978102401235,0.37306047381027446
Entertainment,3d,72.0,<=1h,25,27.5,25-30,33,9,0.2727272727272727,0.2675757575757576,0.005151515151515129,0.15067272656322814,0.44217883254386814
Entertainment,3d,72.0,<=1h,30,32.5,30-35,29,10,0.3448275862068966,0.3179310344827586,0.026896551724137963,0.19940508749190483,0.5265522349284402
Entertainment,3d,72.0,<=1h,35,37.5,35-40,22,5,0.22727272727272727,0.3654545454545455,-0.1381818181818182,0.10122890794820358,0.4344035606295935
Entertainment,3d,72.0,<=1h,40,42.5,40-45,15,8,0.5333333333333333,0.41733333333333333,0.11599999999999999,0.3011663015105079,0.7519077474025355
Entertainment,3d,72.0,<=1h,45,47.5,45-50,23,8,0.34782608695652173,0.4678260869565217,-0.12,0.18811054636982238,0.5511002309310836
Entertainment,3d,72.0,<=1h,50,52.5,50-55,27,13,0.48148148148148145,0.5155555555555555,-0.03407407407407409,0.3074295064970908,0.6601467541378958
Entertainment,3d,72.0,<=1h,55,57.5,55-60,33,21,0.6363636363636364,0.5666666666666667,0.0696969696969697,0.46615872621534094,0.7781303383204013
Entertainment,3d,72.0,<=1h,60,62.5,60-65,26,17,0.6538461538461539,0.6196153846153846,0.03423076923076929,0.46220229009632996,0.8058798502714787
Entertainment,3d,72.0,<=1h,65,67.5,65-70,33,21,0.6363636363636364,0.6754545454545454,-0.039090909090909065,0.46615872621534094,0.7781303383204013
Entertainment,3d,72.0,<=1h,70,72.5,70-75,22,15,0.6818181818181818,0.715,-0.0331818181818182,0.47318222782839336,0.8363961264530752
Entertainment,3d,72.0,<=1h,75,77.5,75-80,31,27,0.8709677419354839,0.7741935483870968,0.09677419354838712,0.7114724304561464,0.9486579883535524
Entertainment,3d,72.0,<=1h,80,82.5,80-85,27,23,0.8518518518518519,0.8166666666666668,0.0351851851851851,0.6752093665317052,0.9408416814035512
Entertainment,3d,72.0,<=1h,85,87.5,85-90,29,25,0.8620689655172413,0.8689655172413794,-0.006896551724138056,0.6944064228730067,0.9450264914795217
Entertainment,3d,72.0,<=1h,90,92.5,90-95,65,61,0.9384615384615385,0.9184615384615384,0.020000000000000018,0.852176391786862,0.9758113365634377
Entertainment,3d,72.0,<=1h,95,97.5,95-100,112,111,0.9910714285714286,0.9742857142857143,0.016785714285714293,0.9511503338049636,0.9984221859116149
Entertainment,3d,72.0,<=6h,0,2.5,0-5,449,4,0.008908685968819599,0.017839643652561247,-0.008930957683741648,0.00346965654772724,0.02267988448383876
Entertainment,3d,72.0,<=6h,5,7.5,5-10,136,7,0.051470588235294115,0.06625,-0.014779411764705888,0.025152853298995935,0.10243149928278228
Entertainment,3d,72.0,<=6h,10,12.5,10-15,90,8,0.08888888888888889,0.11711111111111111,-0.028222222222222218,0.04572994532477847,0.16570719982193682
Entertainment,3d,72.0,<=6h,15,17.5,15-20,68,12,0.17647058823529413,0.16558823529411765,0.010882352941176482,0.10393485385088719,0.28360662629432115
Entertainment,3d,72.0,<=6h,20,22.5,20-25,69,12,0.17391304347826086,0.21710144927536232,-0.04318840579710145,0.10238268593034995,0.27983846242443633
Entertainment,3d,72.0,<=6h,25,27.5,25-30,60,14,0.23333333333333334,0.2693333333333333,-0.035999999999999976,0.1443943161843107,0.3543651134039202
Entertainment,3d,72.0,<=6h,30,32.5,30-35,60,16,0.26666666666666666,0.31733333333333336,-0.05066666666666669,0.17132496487078852,0.3900895360189135
Entertainment,3d,72.0,<=6h,35,37.5,35-40,41,13,0.3170731707317073,0.36609756097560975,-0.04902439024390243,0.19564433205311735,0.46984485655745856
Entertainment,3d,72.0,<=6h,40,42.5,40-45,36,15,0.4166666666666667,0.41888888888888887,-0.002222222222222181,0.2714033350508729,0.5780003033572231
Entertainment,3d,72.0,<=6h,45,47.5,45-50,46,15,0.32608695652173914,0.4667391304347826,-0.14065217391304347,0.20865764564493358,0.47032537255672924
Entertainment,3d,72.0,<=6h,50,52.5,50-55,39,21,0.5384615384615384,0.5138461538461538,0.024615384615384595,0.3856918682173881,0.6843335276595165
Entertainment,3d,72.0,<=6h,55,57.5,55-60,46,28,0.6086956521739131,0.5654347826086956,0.043260869565217464,0.4645658371764493,0.7360697764475116
Entertainment,3d,72.0,<=6h,60,62.5,60-65,46,28,0.6086956521739131,0.6184782608695653,-0.009782608695652173,0.4645658371764493,0.7360697764475116
Entertainment,3d,72.0,<=6h,65,67.5,65-70,58,40,0.6896551724137931,0.6732758620689655,0.016379310344827647,0.5619669315326005,0.7937806558519432
Entertainment,3d,72.0,<=6h,70,72.5,70-75,38,28,0.7368421052631579,0.7173684210526317,0.0194736842105262,0.5799084979362465,0.8502853761029869
Entertainment,3d,72.0,<=6h,75,77.5,75-80,55,45,0.8181818181818182,0.7738181818181817,0.044363636363636494,0.6966928866143076,0.898124385519693
Entertainment,3d,72.0,<=6h,80,82.5,80-85,47,39,0.8297872340425532,0.8165957446808512,0.013191489361702002,0.6985994892711489,0.9111374190873607
Entertainment,3d,72.0,<=6h,85,87.5,85-90,54,44,0.8148148148148148,0.8716666666666667,-0.05685185185185193,0.6916379770862061,0.8961742549405703
Entertainment,3d,72.0,<=6h,90,92.5,90-95,111,104,0.9369369369369369,0.9191891891891892,0.017747747747747677,0.8755219274661565,0.9691197354852479
Entertainment,3d,72.0,<=6h,95,97.5,95-100,216,212,0.9814814814814815,0.9754166666666667,0.006064814814814801,0.9533601149657861,0.9927756482382665
Entertainment,3d,72.0,<=24h,0,2.5,0-5,989,6,0.006066734074823054,0.017330637007077855,-0.0112639029322548,0.002783279026403086,0.013172539102087903
Entertainment,3d,72.0,<=24h,5,7.5,5-10,243,11,0.04526748971193416,0.0657201646090535,-0.02045267489711934,0.02546157016681291,0.07922742877015719
Entertainment,3d,72.0,<=24h,10,12.5,10-15,148,13,0.08783783783783784,0.11581081081081081,-0.027972972972972965,0.05205044562132614,0.14448067628466013
Entertainment,3d,72.0,<=24h,15,17.5,15-20,113,16,0.1415929203539823,0.1672566371681416,-0.0256637168141593,0.08907227229207428,0.2176814866430995
Entertainment,3d,72.0,<=24h,20,22.5,20-25,110,18,0.16363636363636364,0.2167272727272727,-0.05309090909090908,0.10608722310923731,0.24388677585072116
Entertainment,3d,72.0,<=24h,25,27.5,25-30,87,17,0.19540229885057472,0.2703448275862069,-0.0749425287356322,0.12573278124165055,0.29083407799464656
Entertainment,3d,72.0,<=24h,30,32.5,30-35,95,24,0.25263157894736843,0.31705263157894736,-0.06442105263157893,0.1760442180666685,0.3484474939250436
Entertainment,3d,72.0,<=24h,35,37.5,35-40,64,20,0.3125,0.36671875,-0.05421874999999998,0.21230909502265743,0.43392566359152623
Entertainment,3d,72.0,<=24h,40,42.5,40-45,60,24,0.4,0.41783333333333333,-0.017833333333333312,0.28569303003765506,0.5263417560579315
Entertainment,3d,72.0,<=24h,45,47.5,45-50,64,23,0.359375,0.46734375,-0.10796875,0.2528823053221461,0.48179376363849163
Entertainment,3d,72.0,<=24h,50,52.5,50-55,60,27,0.45,0.515,-0.065,0.33093453853760824,0.575082854510185
Entertainment,3d,72.0,<=24h,55,57.5,55-60,69,40,0.5797101449275363,0.5659420289855073,0.01376811594202898,0.46207193076612163,0.6889406774138196
Entertainment,3d,72.0,<=24h,60,62.5,60-65,69,43,0.6231884057971014,0.6186956521739131,0.00449275362318835,0.5052166912305035,0.7281664305021328
Entertainment,3d,72.0,<=24h,65,67.5,65-70,71,49,0.6901408450704225,0.6725352112676056,0.017605633802816878,0.5751576839846767,0.7856042452097819
Entertainment,3d,72.0,<=24h,70,72.5,70-75,57,42,0.7368421052631579,0.7194736842105263,0.01736842105263159,0.6102317358473626,0.8335435757815228
Entertainment,3d,72.0,<=24h,75,77.5,75-80,76,64,0.8421052631578947,0.7728947368421052,0.0692105263157895,0.7439836132582393,0.9073059400573255
Entertainment,3d,72.0,<=24h,80,82.5,80-85,70,61,0.8714285714285714,0.8158571428571428,0.055571428571428605,0.7733503128681549,0.9308597800875773
Entertainment,3d,72.0,<=24h,85,87.5,85-90,87,72,0.8275862068965517,0.8704597701149426,-0.042873563218390864,0.7348278122915763,0.8926380183410854
Entertainment,3d,72.0,<=24h,90,92.5,90-95,175,165,0.9428571428571428,0.9198285714285714,0.0230285714285714,0.8980200480918765,0.9686686865202048
Entertainment,3d,72.0,<=24h,95,97.5,95-100,494,488,0.9878542510121457,0.9790485829959514,0.008805668016194312,0.9737574306256315,0.9944220063679824
Entertainment,1d,24.0,all,0,2.5,0-5,3106,8,0.0025756600128783,0.016207340631036703,-0.013631680618158403,0.0013056935308910019,0.00507456712289921
Entertainment,1d,24.0,all,5,7.5,5-10,737,29,0.03934871099050204,0.06580732700135684,-0.026458616010854807,0.027534650742961145,0.055940143329078
Entertainment,1d,24.0,all,10,12.5,10-15,419,37,0.0883054892601432,0.11577565632458234,-0.027470167064439138,0.06474347399526595,0.11934815748091804
Entertainment,1d,24.0,all,15,17.5,15-20,270,36,0.13333333333333333,0.16848148148148148,-0.03514814814814815,0.09788729149770689,0.17906697695529664
Entertainment,1d,24.0,all,20,22.5,20-25,248,46,0.18548387096774194,0.21745967741935485,-0.03197580645161291,0.14203640099095005,0.23852661957435767
Entertainment,1d,24.0,all,25,27.5,25-30,178,33,0.1853932584269663,0.26870786516853934,-0.08331460674157304,0.1351653296223386,0.24891400095988245
Entertainment,1d,24.0,all,30,32.5,30-35,161,36,0.2236024844720497,0.3173913043478261,-0.09378881987577639,0.166111822046471,0.2939759227946371
Entertainment,1d,24.0,all,35,37.5,35-40,158,52,0.3291139240506329,0.3668987341772152,-0.0377848101265823,0.26066167404529694,0.4056787477004099
Entertainment,1d,24.0,all,40,42.5,40-45,104,33,0.3173076923076923,0.41865384615384615,-0.10134615384615386,0.23573019790441693,0.41190114287687707
Entertainment,1d,24.0,all,45,47.5,45-50,107,39,0.3644859813084112,0.47140186915887855,-0.10691588785046735,0.27945974844690114,0.4589056306165552
Entertainment,1d,24.0,all,50,52.5,50-55,93,34,0.3655913978494624,0.5164516129032258,-0.15086021505376346,0.27485550935138847,0.46699096984763344
Entertainment,1d,24.0,all,55,57.5,55-60,97,52,0.5360824742268041,0.5698969072164948,-0.03381443298969067,0.43736243792728813,0.6320533587280605
Entertainment,1d,24.0,all,60,62.5,60-65,130,72,0.5538461538461539,0.6173846153846153,-0.06353846153846143,0.4680699077833656,0.6365313522135263
Entertainment,1d,24.0,all,65,67.5,65-70,106,63,0.5943396226415094,0.6701886792452831,-0.07584905660377372,0.4991537444652249,0.6829266330966459
Entertainment,1d,24.0,all,70,72.5,70-75,94,67,0.7127659574468085,0.7205319148936171,-0.007765957446808636,0.6143663617863795,0.7944576966918138
Entertainment,1d,24.0,all,75,77.5,75-80,128,99,0.7734375,0.76875,0.004687499999999956,0.6935716289452745,0.8373685295479476
Entertainment,1d,24.0,all,80,82.5,80-85,148,118,0.7972972972972973,0.8185810810810811,-0.021283783783783816,0.7253906841490587,0.8541606377548201
Entertainment,1d,24.0,all,85,87.5,85-90,213,177,0.8309859154929577,0.8706103286384976,-0.03962441314553988,0.774896736757214,0.8753474968215827
Entertainment,1d,24.0,all,90,92.5,90-95,332,306,0.9216867469879518,0.9198493975903613,0.0018373493975905042,0.8877270034427222,0.9459993723249017
Entertainment,1d,24.0,all,95,97.5,95-100,1360,1338,0.9838235294117647,0.9797867647058824,0.004036764705882212,0.97562806056671,0.9892933789904936
Entertainment,1d,24.0,<=1h,0,2.5,0-5,350,1,0.002857142857142857,0.018857142857142857,-0.016,0.0005045210608510117,0.01600456096907424
